"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Salzburg";2020-11-26;0,961568835344342;0,93857279839953;0,984839316430434
"Salzburg";2020-11-27;0,991595667778436;0,968098708752357;1,01537045042941
"Salzburg";2020-11-28;0,951201144964702;0,928093788095881;0,974588683108014
"Salzburg";2020-11-29;0,885689507855385;0,86329629869708;0,908365451512029
"Salzburg";2020-11-30;0,850126592042355;0,827953760813981;0,872588332317824
"Salzburg";2020-12-01;0,872789352889388;0,849904793989005;0,89597369573314
"Salzburg";2020-12-02;0,885046560988457;0,861511880228534;0,908893968183445
"Salzburg";2020-12-03;0,872966700170113;0,849133517315791;0,897125147101024
"Salzburg";2020-12-04;0,828005993921354;0,804356087188989;0,851993787841844
"Salzburg";2020-12-05;0,885104175396268;0,86009471751978;0,910467054990974
"Salzburg";2020-12-06;0,82938075574513;0,804636983319973;0,854494018827384
"Salzburg";2020-12-07;0,818392320463343;0,793249819530148;0,843921612207976
"Salzburg";2020-12-08;0,790543927305741;0,765178915569636;0,816316755677231
"Salzburg";2020-12-09;0,779622755688371;0,75366533223141;0,806013516237504
"Salzburg";2020-12-10;0,797060140324141;0,769919163596129;0,824664685482087
"Salzburg";2020-12-11;0,841868975056727;0,813008270260089;0,871226014014343
"Salzburg";2020-12-12;0,906656611992696;0,875788424708071;0,938051946927768
"Salzburg";2020-12-13;0,935024940088844;0,902985514695047;0,967615106663996
"Salzburg";2020-12-14;0,943757806177384;0,911115858683158;0,976966206532482
"Salzburg";2020-12-15;0,940364557751582;0,907460546000464;0,973846349769904
"Salzburg";2020-12-16;0,91241408861244;0,879722303140624;0,945693947947899
"Salzburg";2020-12-17;0,897966824622064;0,865190330663767;0,93134415949516
"Salzburg";2020-12-18;0,945170994914383;0,911074817438777;0,979884764167417
"Salzburg";2020-12-19;0,967428283625248;0,932505313164772;1,00298426257174
"Salzburg";2020-12-20;0,930335983689747;0,895823941238343;0,965491199379766
"Salzburg";2020-12-21;0,961915296196748;0,926543700850361;0,997940213458346
"Salzburg";2020-12-22;0,960119852357758;0,924509374655415;0,996393851755869
"Salzburg";2020-12-23;0,993575938744107;0,957111287514437;1,03071276440493
"Salzburg";2020-12-24;0,95666996014998;0,920756507817581;0,993260861759119
"Salzburg";2020-12-25;0,956758086216213;0,920700860631932;0,993498184205527
"Salzburg";2020-12-26;0,930737987654152;0,894974013885467;0,967192812819053
"Salzburg";2020-12-27;0,875291248969673;0,84033734851383;0,910947402224932
"Salzburg";2020-12-28;0,91823257225288;0,881934786732834;0,955252084519984
"Salzburg";2020-12-29;1,00529828986648;0,966721663421219;1,04461906986746
"Salzburg";2020-12-30;1,10946789171906;1,06860511419643;1,15108664664776
"Salzburg";2020-12-31;1,14704457677452;1,10571540734244;1,18912144046687
"Salzburg";2021-01-01;1,12630008186205;1,08600585441213;1,1673180219396
"Salzburg";2021-01-02;1,15721894026189;1,11713727609983;1,19799716513399
"Salzburg";2021-01-03;1,1012465883723;1,06293426746823;1,14022772934495
"Salzburg";2021-01-04;1,06439456169872;1,02741130406992;1,10202260426881
"Salzburg";2021-01-05;1,08964807791088;1,05270677204621;1,12721752789991
"Salzburg";2021-01-06;1,08430860980875;1,04787659700697;1,12135448036134
"Salzburg";2021-01-07;1,09107022256081;1,05495795846279;1,12778172633652
"Salzburg";2021-01-08;1,08864759342395;1,0530228762922;1,12485666576063
"Salzburg";2021-01-09;1,05446313967589;1,0198499012205;1,08964593466694
"Salzburg";2021-01-10;0,994854711458876;0,961595411655441;1,02867156127344
"Salzburg";2021-01-11;0,958630910159201;0,926141156381746;0,991672945097404
"Salzburg";2021-01-12;0,927920508530818;0,895896659610137;0,960498844960425
"Salzburg";2021-01-13;0,912617951038006;0,880623035381713;0,94517578986977
"Salzburg";2021-01-14;0,929172037292412;0,896517622763391;0,962402399019807
"Salzburg";2021-01-15;0,920734108432974;0,887838358574842;0,954219881838993
"Salzburg";2021-01-16;0,93410982633383;0,900584115188675;0,968239650246284
"Salzburg";2021-01-17;0,907216246217097;0,873814493757912;0,941235719973739
"Salzburg";2021-01-18;0,834516673658485;0,80210868764608;0,867557479660949
"Salzburg";2021-01-19;0,870072661653291;0,836363952288879;0,904437999121396
"Salzburg";2021-01-20;0,893865426166036;0,858944405895144;0,929472510131051
"Salzburg";2021-01-21;0,906169378137537;0,87031898572242;0,942733199761937
"Salzburg";2021-01-22;0,938235899738653;0,901154996851081;0,976053946040848
"Salzburg";2021-01-23;0,962679378323779;0,924640230614281;1,00147456037797
"Salzburg";2021-01-24;0,913399122815757;0,876043734468067;0,951523489843462
"Salzburg";2021-01-25;0,901224211174321;0,863777355328706;0,939454517218319
"Salzburg";2021-01-26;0,893925798659672;0,856150776330279;0,932504862335389
"Salzburg";2021-01-27;0,928834904075834;0,889731382245905;0,968767567184786
"Salzburg";2021-01-28;0,926439338975641;0,886841386618441;0,966890011529631
"Salzburg";2021-01-29;0,93625221548139;0,895972620464466;0,977405018416153
"Salzburg";2021-01-30;0,961523479213605;0,920267013496784;1,00367189176544
"Salzburg";2021-01-31;0,966057681433913;0,92436359945053;1,00865857389002
"Salzburg";2021-02-01;0,922614487909195;0,881633893641884;0,964512964550416
"Salzburg";2021-02-02;0,939043078073976;0,897365211335513;0,981653701889096
"Salzburg";2021-02-03;0,934571352791669;0,892588263142183;0,977505702838054
"Salzburg";2021-02-04;0,908730115280637;0,866930430529395;0,951500117404577
"Salzburg";2021-02-05;0,909194630646344;0,86689964322671;0,952482825278664
"Salzburg";2021-02-06;0,926454133870607;0,883183287093992;0,970745279563933
"Salzburg";2021-02-07;0,910263581178497;0,866828281474778;0,954745779706591
"Salzburg";2021-02-08;0,891836138145146;0,84830296158864;0,936443270965593
"Salzburg";2021-02-09;0,908511862877622;0,863926119832656;0,954203595525777
"Salzburg";2021-02-10;0,937191799694249;0,891213159594502;0,984310610595062
"Salzburg";2021-02-11;0,940176102896488;0,893545516241633;0,987976024431444
"Salzburg";2021-02-12;0,941705145513008;0,894568926720238;0,990034536066328
"Salzburg";2021-02-13;0,942981114817982;0,895386508242475;0,991790828386804
"Salzburg";2021-02-14;0,913392249476001;0,86615097536459;0,961870232210461
"Salzburg";2021-02-15;0,837004781864876;0,791331871049909;0,883941001220281
"Salzburg";2021-02-16;0,876138332153143;0,828572308340541;0,925013172889937
"Salzburg";2021-02-17;0,927876967291599;0,877870102663233;0,979249476499535
"Salzburg";2021-02-18;0,980581378249135;0,928292012877988;1,03428322991779
"Salzburg";2021-02-19;1,01507520537433;0,961387597101094;1,07020092845539
"Salzburg";2021-02-20;1,03941328187611;0,984977929731506;1,09529208187746
"Salzburg";2021-02-21;1,03519903329217;0,981043112615267;1,09078939467765
"Salzburg";2021-02-22;0,989472842178968;0,936808004648975;1,04355757523992
"Salzburg";2021-02-23;1,02140775751196;0,968011844788298;1,07621693325754
"Salzburg";2021-02-24;1,02546648960228;0,972031413535026;1,08031117802065
"Salzburg";2021-02-25;1,08945659424887;1,03450589248142;1,14580924112828
"Salzburg";2021-02-26;1,1387420285035;1,08296370109135;1,19590129471539
"Salzburg";2021-02-27;1,1847819544714;1,12869964235757;1,24220491354294
"Salzburg";2021-02-28;1,13311429704996;1,07944601940596;1,18806629045608
"Salzburg";2021-03-01;1,1431894885349;1,090443294984;1,19716396469302
"Salzburg";2021-03-02;1,12321795223722;1,07197866174103;1,17563664049061
"Salzburg";2021-03-03;1,13441311211749;1,08386713475456;1,18609484199145
"Salzburg";2021-03-04;1,16791799505233;1,11754883986017;1,21938181387821
"Salzburg";2021-03-05;1,16894667624811;1,11958474227147;1,21935852348196
"Salzburg";2021-03-06;1,14637760584699;1,09860313640914;1,19515462271943
"Salzburg";2021-03-07;1,11054740769593;1,06455929458465;1,15749433919059
"Salzburg";2021-03-08;1,07051201671498;1,02620176097981;1,11574568356254
"Salzburg";2021-03-09;1,09109648493975;1,04696597349711;1,13612521710995
"Salzburg";2021-03-10;1,09749563061186;1,05375980261428;1,14210827403462
"Salzburg";2021-03-11;1,07237669059486;1,02970417656839;1,11590343003841
"Salzburg";2021-03-12;1,08605337506603;1,04362406656416;1,12931625623857
"Salzburg";2021-03-13;1,09444277147433;1,05233933488956;1,13736048567969
"Salzburg";2021-03-14;1,05200103682883;1,0112439842694;1,09355201554677
"Salzburg";2021-03-15;1,04524423630409;1,00504910813617;1,08621642743265
"Salzburg";2021-03-16;1,0584506259196;1,01831299562557;1,09935322158388
"Salzburg";2021-03-17;1,06295120022828;1,02302576156507;1,10363019447551
"Salzburg";2021-03-18;1,04942528990215;1,01008801642571;1,08950347997118
"Salzburg";2021-03-19;1,08862766460998;1,04887798658071;1,12910627207343
"Salzburg";2021-03-20;1,08244627166893;1,04319625541642;1,1224109735069
"Salzburg";2021-03-21;1,0603699202148;1,02197340833891;1,09946459502794
"Salzburg";2021-03-22;1,02769128540731;0,990290837911495;1,06577526959276
"Salzburg";2021-03-23;1,03702382208003;0,999716012643799;1,07500552237904
"Salzburg";2021-03-24;1,04600783811203;1,00872995037446;1,08395264299567
"Salzburg";2021-03-25;1,02048242463765;0,983875326279083;1,05774881987481
"Salzburg";2021-03-26;1,02920985292315;0,992622031475304;1,06645058506293
"Salzburg";2021-03-27;1,00529132907365;0,969277824069809;1,04195254928131
"Salzburg";2021-03-28;0,985123390726399;0,949567732997508;1,02132341264586
"Salzburg";2021-03-29;0,935341026018508;0,900699627741526;0,970626940722684
"Salzburg";2021-03-30;0,935907543470769;0,901081627192661;0,97138452414284
"Salzburg";2021-03-31;0,940292337671842;0,905078353681267;0,976168953230237
"Salzburg";2021-04-01;0,933780653452229;0,898357259724246;0,969879426185828
"Salzburg";2021-04-02;0,973158646270907;0,936639727341007;1,01036617582006
"Salzburg";2021-04-03;0,966364566652076;0,929705087359234;1,0037229920386
"Salzburg";2021-04-04;0,944970654425555;0,908532304564835;0,982115402340522
"Salzburg";2021-04-05;0,883015206176115;0,847581594984668;0,91916423629403
"Salzburg";2021-04-06;0,88144139826954;0,84562070783172;0,91799472009765
"Salzburg";2021-04-07;0,920399700762786;0,88317319505321;0,958383904898017
"Salzburg";2021-04-08;0,923150796493834;0,885279812007348;0,961803835426851
"Salzburg";2021-04-09;0,982269621962075;0,942685185291621;1,02265675983908
"Salzburg";2021-04-10;0,96809524431618;0,92848551681112;1,00852072353433
"Salzburg";2021-04-11;0,944735677933184;0,905427287504812;0,984867611447787
"Salzburg";2021-04-12;0,904720071631051;0,866031846680788;0,944241835787793
"Salzburg";2021-04-13;0,935013894773222;0,895268522612243;0,97561036790155
"Salzburg";2021-04-14;0,952289500015276;0,911703530006615;0,993746902357981
"Salzburg";2021-04-15;0,915223339955745;0,875068371023785;0,956266448787392
"Salzburg";2021-04-16;0,951621488216927;0,910255423651835;0,993893835841839
"Salzburg";2021-04-17;0,966129222230404;0,924038236892099;1,00914448928457
"Salzburg";2021-04-18;0,977569488562367;0,93492681000832;1,02114976114365
"Salzburg";2021-04-19;0,99392249258161;0,950717644320076;1,03807390954609
"Salzburg";2021-04-20;0,969395550048019;0,9266247906321;1,01311774120928
"Salzburg";2021-04-21;0,967285357838084;0,924442761477585;1,0110847508216
"Salzburg";2021-04-22;0,963358247164529;0,920422731669361;1,00725876836761
"Salzburg";2021-04-23;0,981054694436376;0,93750091981994;1,02558346777226
"Salzburg";2021-04-24;1,01357946893584;0,96910917375395;1,05903334957559
"Salzburg";2021-04-25;1,00192775021786;0,957664906529136;1,04717650908927
"Salzburg";2021-04-26;0,994522862735748;0,950451113446438;1,03957937924264
"Salzburg";2021-04-27;0,968524053749452;0,925038824327161;1,01299404430459
"Salzburg";2021-04-28;1,00283555699687;0,958475608033082;1,04818488415925
"Salzburg";2021-04-29;0,973956463036941;0,930157546246963;1,01874886394538
"Salzburg";2021-04-30;0,981859191093388;0,937786926354833;1,02692924010395
"Salzburg";2021-05-01;0,974382162331331;0,930352638397704;1,01941533263889
"Salzburg";2021-05-02;0,896155269834626;0,853810167442357;0,93951080051848
"Salzburg";2021-05-03;0,881695340048178;0,839329997114731;0,925089086126007
"Salzburg";2021-05-04;0,883842296015642;0,840780350358592;0,92796452755253
"Salzburg";2021-05-05;0,844085698692474;0,801266386502791;0,888003895741498
"Salzburg";2021-05-06;0,867352521747296;0,823036101816067;0,91281465198676
"Salzburg";2021-05-07;0,870567209017;0,825187385477427;0,917144588441224
"Salzburg";2021-05-08;0,870511785128977;0,824178667354058;0,918094089077244
"Salzburg";2021-05-09;0,798931422974566;0,753669109735219;0,845494963127791
"Salzburg";2021-05-10;0,769125399548068;0,723620785474322;0,81599795763436
"Salzburg";2021-05-11;0,731952990546976;0,686142373601927;0,779223015782974
"Salzburg";2021-05-12;0,75651696418923;0,708104138889985;0,806507940383164
"Salzburg";2021-05-13;0,752297153203027;0,702010945066033;0,804298111722872
"Salzburg";2021-05-14;0,774289864953362;0,72116491360427;0,829275993909194
"Salzburg";2021-05-15;0,808699816351628;0,752255843452674;0,86715664077936
"Salzburg";2021-05-16;0,783020255537795;0,725555019357166;0,842644333870302
"Salzburg";2021-05-17;0,739713152992368;0,682029736671169;0,799704768490243
"Salzburg";2021-05-18;0,755154601819418;0,69468434014664;0,818112367526083
"Salzburg";2021-05-19;0,744684066379041;0,682221367975329;0,809843639244248
"Salzburg";2021-05-20;0,767075349589477;0,70104541571026;0,836034445884663
"Salzburg";2021-05-21;0,784638784261537;0,715152060413615;0,857300972510662
"Salzburg";2021-05-22;0,816943142596964;0,743356231889923;0,893953269760092
"Salzburg";2021-05-23;0,826944694241464;0,750446999975719;0,907101787630286
"Salzburg";2021-05-24;0,807692589672971;0,729898805794914;0,88936895568993
"Salzburg";2021-05-25;0,780287263058611;0,701649993877143;0,863040984681215
"Salzburg";2021-05-26;0,799838161442902;0,717655353300054;0,886411758120767
"Salzburg";2021-05-27;0,808325749134892;0,722951650431897;0,898395793050749
"Salzburg";2021-05-28;0,835936511266263;0,746299575565943;0,930583442990579
"Salzburg";2021-05-29;0,847340212809934;0,754459024569922;0,945535106189489
"Salzburg";2021-05-30;0,890056979257292;0,792336196162231;0,993377885108358
"Salzburg";2021-05-31;0,861823967435428;0,763654320119558;0,965843567989526
"Salzburg";2021-06-01;0,820220826664482;0,72262912170801;0,923903945064128
"Salzburg";2021-06-02;0,796539537955192;0,698148375817766;0,901322348981956
"Salzburg";2021-06-03;0,823263810255801;0,720298061583455;0,933007929385248
"Salzburg";2021-06-04;0,818141214608547;0,712429146598368;0,931059285271539
"Salzburg";2021-06-05;0,791462629962725;0,684532715354024;0,906039081949841
"Salzburg";2021-06-06;0,808095468615979;0,696705723805897;0,927624540268778
"Salzburg";2021-06-07;0,848070679032;0,73026229736084;0,974559491542658
"Salzburg";2021-06-08;0,801509425140877;0,683876584198642;0,928340090171601
"Salzburg";2021-06-09;0,78721225675389;0,667417975618654;0,916748488192556
"Salzburg";2021-06-10;0,751759978061809;0,631152076223431;0,882757033374097
"Salzburg";2021-06-11;0,767924497116302;0,641598901235382;0,905433763214149
"Salzburg";2021-06-12;0,785867439951942;0,653132675458737;0,930698144096051
"Salzburg";2021-06-13;0,758025829150541;0,623005042475344;0,906091989988995
"Salzburg";2021-06-14;0,899684370048028;0,74653423422574;1,06691104880867
"Salzburg";2021-06-15;0,884283218196877;0,728116066369163;1,05539701388496
"Salzburg";2021-06-16;0,905642992365153;0,744328397830753;1,08254340368758
"Salzburg";2021-06-17;0,886413296798202;0,724263896998635;1,06469705298505
"Salzburg";2021-06-18;0,846653221665039;0,685791827790536;1,02420851665245
"Salzburg";2021-06-19;0,873448358231226;0,706671881049608;1,05762821848616
"Salzburg";2021-06-20;0,82699897958448;0,661492435833351;1,01070638193214
"Salzburg";2021-06-21;0,848595793901695;0,676873239255819;1,0394388032756
"Salzburg";2021-06-22;0,872899717988842;0,694243050270763;1,07170373777062
"Salzburg";2021-06-23;0,960547432123178;0,768313959622878;1,17392094036587
"Salzburg";2021-06-24;0,911243168815738;0,721439798119758;1,12287685772076
"Salzburg";2021-06-25;0,851430601982083;0,666192008452753;1,05904768656349
"Salzburg";2021-06-26;0,882423270011469;0,690441862420582;1,09759776134415
"Salzburg";2021-06-27;0,754313672725587;0,574218517060066;0,958597793257482
"Salzburg";2021-06-28;0,70471107412814;0,526311937037906;0,908746361119103
"Salzburg";2021-06-29;0,663022924265556;0,48361347059659;0,870297832736232
"Salzburg";2021-06-30;0,654357492577993;0,467482586262182;0,872165027725944
"Salzburg";2021-07-01;0,754511451895608;0,541450444584092;1,00237116838012
"Salzburg";2021-07-02;0,882247174152937;0,63848665448461;1,1648083498582
"Salzburg";2021-07-03;0,906974904730066;0,650860850632461;1,20491941197403
"Salzburg";2021-07-04;0,926487988491274;0,661896602260001;1,23487609041771
"Salzburg";2021-07-05;0,909413207234929;0,643554910966053;1,22051930467146
"Salzburg";2021-07-06;0,839151993525538;0,581137149777735;1,14382017487376
"Salzburg";2021-07-07;0,952544757028025;0,670679415109739;1,28308227984667
"Salzburg";2021-07-08;1,17727770714267;0,855411784265355;1,54974476954241
"Salzburg";2021-07-09;1,1737488612839;0,852847719462185;1,54509946760646
"Salzburg";2021-07-10;1,28633581199007;0,954743233459243;1,66659207784449
"Salzburg";2021-07-11;1,33595123222917;1,00642129841989;1,71143335506243
"Salzburg";2021-07-12;1,35042128614869;1,03051370708876;1,71291265195497
"Salzburg";2021-07-13;1,7553072526667;1,40207708914569;2,14762287943123
"Salzburg";2021-07-14;1,98456436173776;1,63107054790602;2,37221187278447
"Salzburg";2021-07-15;2,23553999478831;1,89319496161015;2,60591665284309
"Salzburg";2021-07-16;2,68199821398584;2,34796061990899;3,0379278255122
"Salzburg";2021-07-17;2,39208411849144;2,12101307680507;2,67921963615644
"Salzburg";2021-07-18;1,84575015162006;1,64178225096252;2,06148764121865
"Salzburg";2021-07-19;1,8711831703482;1,68868654335296;2,06290877906963
"Salzburg";2021-07-20;1,67405887797546;1,51812753975808;1,8375035783282
"Salzburg";2021-07-21;1,61450220953671;1,47441693075405;1,76085369753411
"Salzburg";2021-07-22;1,52217159186443;1,39647679794087;1,65320541249146
"Salzburg";2021-07-23;1,37625793248583;1,26490813965964;1,49223777920708
"Salzburg";2021-07-24;1,32209487095419;1,21907996720723;1,42922845192054
"Salzburg";2021-07-25;1,22966344251803;1,13491327963191;1,3281581219253
"Salzburg";2021-07-26;1,20206774951771;1,1118287240814;1,29577755894234
"Salzburg";2021-07-27;1,15446477077602;1,06869197187395;1,24350126310557
"Salzburg";2021-07-28;1,07960909025979;0,998744108519443;1,16357708656513
"Salzburg";2021-07-29;0,986954428480991;0,911025431762914;1,06587922332982
"Salzburg";2021-07-30;0,952040673083258;0,877978872627544;1,02905861050888
"Salzburg";2021-07-31;0,993272517348364;0,917391802765219;1,07212534588511
"Salzburg";2021-08-01;0,898717298253719;0,826318203884843;0,974113276119395
"Salzburg";2021-08-02;0,89915441869229;0,826151635091879;0,975203811032259
"Salzburg";2021-08-03;0,882944522887094;0,809634918727083;0,959385852986765
"Salzburg";2021-08-04;0,875342004184846;0,801152827210261;0,95276933055377
"Salzburg";2021-08-05;0,974167968323703;0,894373037940924;1,05732379174113
"Salzburg";2021-08-06;0,977902585897884;0,896930955348111;1,06232337553234
"Salzburg";2021-08-07;1,06703050917143;0,981875770771192;1,15567580199922
"Salzburg";2021-08-08;0,994750160752332;0,91275613184226;1,08022040911492
"Salzburg";2021-08-09;1,03874273945961;0,955207293954989;1,12572984833345
"Salzburg";2021-08-10;1,09907217061938;1,01336565407521;1,18820822937065
"Salzburg";2021-08-11;1,11421577160837;1,02863052945246;1,20317229639866
"Salzburg";2021-08-12;1,16671670957166;1,08028628219261;1,25642589427006
"Salzburg";2021-08-13;1,16281688461628;1,07814102913267;1,25064818973923
"Salzburg";2021-08-14;1,17415952163264;1,09090857294788;1,26042810965783
"Salzburg";2021-08-15;1,14448505660275;1,06418910764161;1,22765988692547
"Salzburg";2021-08-16;1,14535607756038;1,06677183068864;1,22669344206906
"Salzburg";2021-08-17;1,21308099096084;1,13380164631524;1,29500143499472
"Salzburg";2021-08-18;1,18960296892625;1,11297542483608;1,26874534671964
"Salzburg";2021-08-19;1,13082457935881;1,05810283147457;1,20592892597667
"Salzburg";2021-08-20;1,12298353476798;1,05214714496998;1,19609490923841
"Salzburg";2021-08-21;1,11950311949985;1,0500810196672;1,19111584306015
"Salzburg";2021-08-22;1,03014168596729;0,964712613293526;1,0976870831751
"Salzburg";2021-08-23;1,07798745262603;1,0117761284726;1,14626756012482
"Salzburg";2021-08-24;1,13854233013868;1,07105656955669;1,20806070262331
"Salzburg";2021-08-25;1,14242875867466;1,07575634627139;1,21107739698723
"Salzburg";2021-08-26;1,12652046053151;1,06153199813118;1,1934124353487
"Salzburg";2021-08-27;1,12302037106685;1,05934328322985;1,18852968311447
"Salzburg";2021-08-28;1,13648871907644;1,07355221435178;1,20119265413109
"Salzburg";2021-08-29;1,06504120805975;1,00523257881832;1,12655371506419
"Salzburg";2021-08-30;1,07886740956826;1,01952867562143;1,13986086891048
"Salzburg";2021-08-31;1,07254003877373;1,0140376331948;1,13265996231795
"Salzburg";2021-09-01;1,10591533723627;1,04711869817009;1,16629536862668
"Salzburg";2021-09-02;1,12995511325296;1,07124325044084;1,19021125423885
"Salzburg";2021-09-03;1,17802898124743;1,11900528777834;1,23854827770772
"Salzburg";2021-09-04;1,21521185245607;1,15648073232365;1,27537716561849
"Salzburg";2021-09-05;1,08436298932706;1,03035298290197;1,13973327214725
"Salzburg";2021-09-06;1,07751808898074;1,02480526591565;1,13153426780335
"Salzburg";2021-09-07;1,06294688431034;1,0113038731924;1,11585781441223
"Salzburg";2021-09-08;1,08183404038316;1,03025824580091;1,13465179573214
"Salzburg";2021-09-09;1,08794038445829;1,0367433738545;1,14035392657212
"Salzburg";2021-09-10;1,13230954319305;1,08066965433148;1,18513771746683
"Salzburg";2021-09-11;1,14520331854406;1,0940427146645;1,19751656986637
"Salzburg";2021-09-12;1,04657217794841;0,998592154226219;1,09566219495401
"Salzburg";2021-09-13;1,02967736158022;0,982756619925236;1,07767688990482
"Salzburg";2021-09-14;1,04204526303291;0,995184386290379;1,08996907786234
"Salzburg";2021-09-15;1,0486417433557;1,0018808085454;1,09645422533293
"Salzburg";2021-09-16;1,0199056038037;0,974076929895564;1,06677295431696
"Salzburg";2021-09-17;1,00475392844305;0,959497712481025;1,0510383655448
"Salzburg";2021-09-18;1,03010422075063;0,984384756498545;1,0768468936542
"Salzburg";2021-09-19;0,946410496177867;0,902719088967554;0,9911199146069
"Salzburg";2021-09-20;0,921672736013808;0,878501021140475;0,965865419693213
"Salzburg";2021-09-21;0,942203815449133;0,898197366084706;0,987247908769239
"Salzburg";2021-09-22;0,964769586235282;0,919786641040952;1,01081133360487
"Salzburg";2021-09-23;0,914847616792529;0,870714482809744;0,960056432872694
"Salzburg";2021-09-24;0,917835978898289;0,87322927203225;0,963538201393865
"Salzburg";2021-09-25;0,943323883313574;0,897563818253751;0,990205645365514
"Salzburg";2021-09-26;0,923098053720285;0,877344151373777;0,969998544663083
"Salzburg";2021-09-27;0,945321942817502;0,898527054867737;0,993287952211884
"Salzburg";2021-09-28;0,949828507414388;0,902457414435248;0,998394274899733
"Salzburg";2021-09-29;0,983422426939869;0,93480425714955;1,03325574056185
"Salzburg";2021-09-30;0,989982683440343;0,94092948180706;1,04026474591227
"Salzburg";2021-10-01;1,02551402734956;0,975439913970673;1,07682385852811
"Salzburg";2021-10-02;1,0419177080739;0,991468661373314;1,09360103999861
"Salzburg";2021-10-03;1,03210108017818;0,98209645276172;1,08332989488557
"Salzburg";2021-10-04;1,01123158477595;0,961993853110594;1,06168088810659
"Salzburg";2021-10-05;0,990098220801226;0,941554768683823;1,03984466353054
"Salzburg";2021-10-06;1,04839749915522;0,998460597193068;1,09953579201041
"Salzburg";2021-10-07;1,05946573621904;1,00938916592579;1,11073758120732
"Salzburg";2021-10-08;1,13025304491411;1,07884749540312;1,1828381867984
"Salzburg";2021-10-09;1,13330847752831;1,08247859862845;1,18528819586137
"Salzburg";2021-10-10;1,0571905164966;1,00896328519506;1,10652781563636
"Salzburg";2021-10-11;1,03213426800418;0,985152908736186;1,08019460101255
"Salzburg";2021-10-12;1,05039352251268;1,00336951941903;1,09847926000928
"Salzburg";2021-10-13;1,06390617196036;1,01686901046594;1,11199187055778
"Salzburg";2021-10-14;1,07923487454903;1,03221625816108;1,1272859791784
"Salzburg";2021-10-15;1,14467689199735;1,09670962971051;1,1936564303679
"Salzburg";2021-10-16;1,14875872922238;1,10142252304872;1,19707689830215
"Salzburg";2021-10-17;1,09890250754534;1,05350907118955;1,14523997546292
"Salzburg";2021-10-18;1,13427573901486;1,08896054308604;1,18050174448334
"Salzburg";2021-10-19;1,18236905137814;1,13687422445229;1,22874391970356
"Salzburg";2021-10-20;1,23298296156289;1,18748987126081;1,27931922379342
"Salzburg";2021-10-21;1,24338698429215;1,19894122027916;1,28863034326661
"Salzburg";2021-10-22;1,26135167137395;1,21798307565601;1,30546833600097
"Salzburg";2021-10-23;1,24976176774874;1,20804174054363;1,29218013738723
"Salzburg";2021-10-24;1,16574631667201;1,12683092551436;1,20531310407212
"Salzburg";2021-10-25;1,16645763970586;1,12864624284626;1,20488332163478
"Salzburg";2021-10-26;1,18427204112162;1,14708388673754;1,22204515806855
"Salzburg";2021-10-27;1,18238197391249;1,14611088637732;1,21921021395091
"Salzburg";2021-10-28;1,19656857222887;1,16098206717815;1,23268478721023
"Salzburg";2021-10-29;1,24739356908873;1,21199133494069;1,28329833595438
"Salzburg";2021-10-30;1,28390918023357;1,24905023852937;1,31924119773888
"Salzburg";2021-10-31;1,22727862820894;1,19438032543323;1,2606176531519
"Salzburg";2021-11-01;1,16658009585105;1,13559918350262;1,1979721393573
"Salzburg";2021-11-02;1,14362979883096;1,11381250260574;1,17383547023132
"Salzburg";2021-11-03;1,18954902436551;1,15981723716051;1,21965185438829
"Salzburg";2021-11-04;1,23886186202657;1,20921211705198;1,26886572769644
"Salzburg";2021-11-05;1,30208294898427;1,27253546349578;1,33196483243138
"Salzburg";2021-11-06;1,32172476043205;1,29299876102144;1,35076197533162
"Salzburg";2021-11-07;1,26519406336456;1,2382217260973;1,29245297769129
"Salzburg";2021-11-08;1,17903083365838;1,15400674883523;1,20431960513829
"Salzburg";2021-11-09;1,17462835516093;1,15042833821574;1,19907676321357
"Salzburg";2021-11-10;1,24441978760522;1,22014164596829;1,2689337766422
"Steiermark";2020-03-12;2,58463174402346;1,85477636339611;3,43369253651513
"Steiermark";2020-03-13;3,02286324760189;2,3329820362397;3,8007422839978
"Steiermark";2020-03-14;2,76392780478943;2,20772736240943;3,38167268530566
"Steiermark";2020-03-15;2,53912058527157;2,09070403524643;3,03045475526917
"Steiermark";2020-03-16;2,38058979135971;2,01010744799224;2,78194431969308
"Steiermark";2020-03-17;2,30347406333668;1,98836826891916;2,64141671016195
"Steiermark";2020-03-18;2,13249881626684;1,86854439006051;2,41363778387367
"Steiermark";2020-03-19;2,05124497310158;1,82344906609204;2,29225426103701
"Steiermark";2020-03-20;1,90320141724423;1,70847063813704;2,10828995497414
"Steiermark";2020-03-21;1,77418323292672;1,60557892463966;1,95108445122862
"Steiermark";2020-03-22;1,57885156467033;1,43459486514073;1,7299199670865
"Steiermark";2020-03-23;1,48514722167742;1,35615644311112;1,61991399091987
"Steiermark";2020-03-24;1,49514409081707;1,3740701952547;1,62125695020238
"Steiermark";2020-03-25;1,40705219922251;1,2967039911488;1,52184218673901
"Steiermark";2020-03-26;1,43074913067479;1,32559733107764;1,53985712277696
"Steiermark";2020-03-27;1,37092904657361;1,27346664891929;1,47193401461964
"Steiermark";2020-03-28;1,2890210908151;1,19928391491155;1,38194986231358
